train_idx,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
4624,721194858,48,M,4,Graduate,Unknown,$80K - $120K,Blue,40,6,2,2,4438.0,2472,1966.0,0.69,1725,60,0.622,0.557,1
4625,719210133,47,M,3,Uneducated,Single,$60K - $80K,Blue,35,2,3,1,14131.0,1333,12798.0,0.767,12779,103,0.689,0.094,1
4626,714427608,45,F,5,Post-Graduate,Married,Unknown,Blue,29,5,3,1,2555.0,681,1874.0,0.576,4888,78,0.814,0.267,1
4627,821872758,65,M,0,High School,Single,Less than $40K,Silver,56,4,2,4,12609.0,2517,10092.0,0.833,2121,49,0.531,0.2,1
4628,779858058,34,F,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,1
4629,710756133,40,F,3,Unknown,Married,Less than $40K,Blue,31,5,6,1,1811.0,821,990.0,0.773,4290,73,0.78,0.453,1
4630,712202433,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447,1
4631,714319233,44,M,5,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,6538.0,0,6538.0,0.556,2132,33,0.571,0.0,0
4632,711525033,66,F,0,High School,Married,Less than $40K,Blue,54,3,4,2,3171.0,2179,992.0,1.224,1946,38,1.923,0.687,1
4633,711365133,43,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,1
4634,714672933,52,F,3,Graduate,Married,$40K - $60K,Blue,36,6,4,2,3143.0,2268,875.0,0.801,4417,84,0.68,0.722,1
4635,811889808,43,M,3,Graduate,Married,$80K - $120K,Blue,38,3,5,1,23459.0,2305,21154.0,0.636,7279,83,0.627,0.098,1
4636,718803333,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,1
4637,712615008,46,M,2,Graduate,Unknown,$120K +,Blue,34,1,3,2,24431.0,892,23539.0,0.417,3457,66,0.571,0.037,1
4638,716362008,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,2,1808.0,1009,799.0,0.796,1744,35,0.944,0.558,1
4639,708083283,58,M,0,Unknown,Single,$40K - $60K,Blue,45,3,1,3,3421.0,2517,904.0,0.992,992,21,0.4,0.736,0
4640,804431283,57,F,1,Graduate,Married,Less than $40K,Blue,52,5,1,2,7882.0,1101,6781.0,0.682,14651,120,0.6,0.14,1
4641,713686008,38,M,2,Graduate,Single,$60K - $80K,Blue,25,1,1,1,11474.0,0,11474.0,0.628,13041,98,0.661,0.0,1
4642,789800358,45,F,3,High School,Married,Less than $40K,Blue,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,1
4643,719350908,43,M,4,Unknown,Unknown,Less than $40K,Blue,35,3,3,2,4177.0,2094,2083.0,0.466,3553,66,0.65,0.501,1
4644,714083208,47,F,3,College,Married,Less than $40K,Blue,38,5,2,2,1585.0,1304,281.0,0.727,4656,80,0.6,0.823,1
4645,827703258,42,M,4,High School,Married,$60K - $80K,Blue,38,2,2,2,13426.0,0,13426.0,0.717,4674,66,0.886,0.0,1
4646,772177308,47,F,2,Unknown,Unknown,Less than $40K,Blue,36,4,2,2,1738.0,0,1738.0,1.124,2572,62,0.938,0.0,1
4647,739021908,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,3,2,3681.0,0,3681.0,0.693,13222,112,0.931,0.0,1
4648,710300733,38,M,3,High School,Single,$120K +,Blue,27,2,4,1,34516.0,0,34516.0,0.919,13781,106,0.797,0.0,1
4649,715468083,40,F,2,Doctorate,Married,Unknown,Silver,36,3,2,4,34516.0,1686,32830.0,0.562,3146,66,0.65,0.049,1
4650,716302383,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241.0,2081,12160.0,0.909,1581,44,0.833,0.146,1
4651,794558658,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,1,3,2560.0,1430,1130.0,0.766,4783,86,0.792,0.559,1
4652,713652783,30,F,0,Unknown,Single,Less than $40K,Blue,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515,1
4653,715365183,51,F,1,College,Married,Less than $40K,Blue,42,4,2,2,2431.0,0,2431.0,0.886,3323,65,1.097,0.0,1
4654,714939708,45,M,3,Graduate,Single,$80K - $120K,Blue,36,6,1,3,12810.0,0,12810.0,1.363,3174,74,1.114,0.0,1
4655,713644758,49,M,3,Graduate,Single,$120K +,Blue,36,6,2,3,8514.0,2013,6501.0,0.664,4098,74,0.542,0.236,1
4656,720698883,51,M,1,High School,Single,$80K - $120K,Blue,38,2,3,3,28605.0,0,28605.0,1.054,5524,67,0.718,0.0,0
4657,713428833,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,1
4658,713314533,40,M,2,Unknown,Single,$60K - $80K,Blue,27,6,2,3,12283.0,0,12283.0,0.413,1993,41,0.323,0.0,0
4659,715856208,47,M,3,Graduate,Single,$60K - $80K,Blue,36,5,4,3,1896.0,1119,777.0,0.671,4028,76,0.767,0.59,1
4660,710267583,45,F,3,Doctorate,Divorced,Unknown,Blue,33,6,3,2,12587.0,815,11772.0,0.576,3914,83,0.766,0.065,1
4661,735565158,46,M,4,Graduate,Married,$60K - $80K,Blue,33,6,2,2,21548.0,1180,20368.0,0.52,1582,38,0.652,0.055,1
4662,756013833,57,M,3,Doctorate,Married,$80K - $120K,Blue,50,3,2,3,4522.0,1861,2661.0,0.957,1806,38,0.727,0.412,1
4663,755615208,49,M,3,High School,Single,$120K +,Blue,42,5,3,2,12630.0,1822,10808.0,0.947,4084,66,0.571,0.144,1
4664,717399183,37,M,1,Graduate,Married,$80K - $120K,Blue,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,1
4665,712669983,39,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16,1
4666,720563958,48,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,1
4667,715710708,50,M,2,Unknown,Married,$60K - $80K,Blue,37,6,3,2,18085.0,747,17338.0,0.681,4583,76,0.52,0.041,1
4668,787284858,35,M,2,Uneducated,Unknown,$120K +,Blue,29,5,1,2,3300.0,1731,1569.0,0.689,1745,27,0.929,0.525,1
4669,712265508,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0,0
4670,748194633,60,F,1,Graduate,Divorced,Less than $40K,Blue,53,5,5,3,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,1
4671,778275783,37,F,2,Unknown,Unknown,Less than $40K,Blue,27,5,1,2,2868.0,1434,1434.0,0.777,2909,64,0.488,0.5,1
4672,789705408,50,M,2,College,Married,$60K - $80K,Blue,37,4,1,2,4743.0,1687,3056.0,0.957,3739,55,0.618,0.356,1
4673,711221958,43,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,2,2867.0,0,2867.0,0.703,2646,41,0.464,0.0,0
4674,718538958,55,F,3,College,Single,Less than $40K,Blue,43,6,3,4,1844.0,0,1844.0,0.729,4564,82,0.608,0.0,1
4675,713303733,53,M,1,Graduate,Married,$120K +,Blue,41,6,3,2,1612.0,744,868.0,0.636,1564,33,0.5,0.462,1
4676,789681708,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,1
4677,713114133,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,0
4678,709333608,58,F,2,High School,Single,Unknown,Blue,46,6,2,2,2395.0,1345,1050.0,0.811,4983,84,0.867,0.562,1
4679,711857733,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584.0,2517,16067.0,0.703,1330,34,1.125,0.135,1
4680,719268333,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,0.929,4205,88,0.66,0.0,1
4681,714345783,59,M,2,High School,Married,$40K - $60K,Blue,50,6,3,2,2701.0,1572,1129.0,0.475,1469,36,0.5,0.582,1
4682,717711108,43,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294,1
4683,716647983,58,F,2,Graduate,Married,Less than $40K,Blue,53,5,3,1,7712.0,962,6750.0,0.418,1574,34,0.062,0.125,1
4684,712234308,54,F,3,Graduate,Married,Unknown,Blue,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366,1
4685,714211533,31,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3312.0,2491,821.0,0.62,2670,50,0.667,0.752,1
4686,779349783,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,2,2,2,21161.0,1198,19963.0,0.783,13119,104,0.625,0.057,1
4687,721388283,54,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,5597.0,0,5597.0,0.596,4844,58,0.871,0.0,1
4688,812627208,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,1
4689,767005683,60,M,0,Unknown,Single,$40K - $60K,Blue,46,6,2,1,1781.0,1551,230.0,0.722,3527,66,0.61,0.871,1
4690,708121908,48,M,4,Unknown,Married,$80K - $120K,Blue,36,2,3,2,22917.0,0,22917.0,0.574,2045,45,0.5,0.0,0
4691,711396483,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033.0,0,6033.0,0.834,4505,74,0.721,0.0,1
4692,772323033,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,1
4693,720497958,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,2,14853.0,0,14853.0,1.025,1800,41,0.519,0.0,1
4694,708384033,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0,2463,282.0,0.643,2466,39,0.345,0.897,0
4695,779462433,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453.0,968,1485.0,1.081,2218,50,0.613,0.395,1
4696,715340733,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,1
4697,715506258,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,1
4698,711775383,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,2466.0,0,2466.0,1.077,4059,66,0.65,0.0,1
4699,709804533,40,M,4,Uneducated,Single,$120K +,Blue,34,3,1,3,17818.0,1451,16367.0,0.632,3973,74,0.451,0.081,1
4700,814364808,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,1
4701,713901108,37,M,2,High School,Single,$60K - $80K,Blue,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0,1
4702,710858658,48,F,4,Doctorate,Divorced,Less than $40K,Silver,38,2,1,2,10610.0,0,10610.0,0.664,15050,108,0.742,0.0,1
4703,715132758,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088,1
4704,715432608,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043,1
4705,715200783,56,F,2,Graduate,Married,Unknown,Blue,36,6,2,3,2015.0,807,1208.0,0.831,5209,76,0.767,0.4,1
4706,720707283,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,1
4707,709367433,28,M,1,Unknown,Single,$40K - $60K,Blue,15,3,3,1,2109.0,1542,567.0,0.67,2261,56,0.6,0.731,1
4708,716782758,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075.0,0,19075.0,0.807,2013,32,0.455,0.0,0
4709,787570758,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944.0,1596,1348.0,0.737,2070,44,0.467,0.542,1
4710,720968583,52,F,2,Unknown,Married,Unknown,Blue,45,3,1,2,29551.0,2095,27456.0,1.1,3226,63,0.853,0.071,1
4711,711039633,52,F,4,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1594.0,0,1594.0,0.472,4653,65,0.667,0.0,1
4712,807379833,48,M,3,Graduate,Divorced,$40K - $60K,Blue,43,2,3,3,9104.0,145,8959.0,0.765,2563,34,0.417,0.016,0
4713,718641483,53,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109,1295.0,0.639,4519,72,0.636,0.461,1
4714,803833608,40,M,3,Uneducated,Single,$40K - $60K,Silver,33,4,1,3,21308.0,564,20744.0,0.448,1322,38,0.652,0.026,1
4715,789124683,54,M,2,Unknown,Married,$80K - $120K,Blue,42,4,2,3,12217.0,0,12217.0,1.075,1110,21,0.75,0.0,1
4716,719987733,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026.0,0,5026.0,0.564,1844,37,0.609,0.0,0
4717,712120608,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575.0,1884,1691.0,0.384,861,15,1.5,0.527,0
4718,711700158,47,F,2,High School,Single,Less than $40K,Blue,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,1
4719,708532308,37,M,2,Uneducated,Single,$60K - $80K,Blue,36,4,2,2,11419.0,2517,8902.0,1.211,3000,70,1.059,0.22,1
4720,801786483,51,M,0,High School,Single,$80K - $120K,Blue,45,3,2,3,10648.0,2517,8131.0,0.708,4930,89,0.978,0.236,1
4721,812449758,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254.0,0,12254.0,0.705,2129,42,0.355,0.0,0
4722,710294808,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188.0,1241,947.0,0.782,4509,67,0.675,0.567,1
4723,718102758,61,F,0,High School,Married,Less than $40K,Blue,36,2,1,3,3175.0,1116,2059.0,0.978,14071,101,0.683,0.351,1
4724,715698633,40,F,2,Unknown,Married,Less than $40K,Blue,36,3,1,1,5093.0,2376,2717.0,0.822,2341,57,0.541,0.467,1
4725,716420358,41,F,2,High School,Married,$40K - $60K,Blue,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,1
4726,715488483,49,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,1
4727,767784708,48,M,0,Doctorate,Married,$60K - $80K,Blue,41,2,3,4,7277.0,504,6773.0,0.582,2356,40,0.29,0.069,0
4728,802101858,40,F,2,Unknown,Married,Less than $40K,Blue,34,3,3,3,4757.0,1978,2779.0,0.959,4220,71,0.775,0.416,1
4729,718899708,55,F,1,College,Married,Unknown,Blue,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,1
4730,710383158,49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,34516.0,0,34516.0,0.499,1506,47,0.516,0.0,1
4731,711671058,48,F,1,Uneducated,Married,Unknown,Blue,38,5,2,2,1438.3,0,1438.3,0.574,2171,38,0.462,0.0,0
4732,822898758,44,F,5,Post-Graduate,Married,Less than $40K,Blue,40,3,3,4,4453.0,973,3480.0,0.908,3239,66,0.65,0.219,1
4733,802937058,53,M,1,Graduate,Married,$80K - $120K,Blue,47,3,3,1,2540.0,1859,681.0,0.768,4480,80,0.702,0.732,1
4734,807244983,65,F,0,College,Married,Less than $40K,Blue,56,6,1,2,1438.3,680,758.3,0.512,2283,55,0.571,0.473,1
4735,789777408,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99,0
4736,719211558,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0
4737,711201108,37,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653.0,0,1653.0,0.517,2284,35,0.296,0.0,0
4738,712766208,45,M,5,Uneducated,Single,$120K +,Silver,36,4,2,1,34516.0,0,34516.0,0.732,8603,84,0.615,0.0,0
4739,809846283,42,F,1,Unknown,Married,Less than $40K,Blue,37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0.0,1
4740,827476983,56,F,2,College,Single,Less than $40K,Blue,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,0
4741,708119658,49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,1,12836.0,1034,11802.0,0.663,2519,53,0.472,0.081,1
4742,716138958,50,F,1,Uneducated,Married,Less than $40K,Blue,33,6,4,4,3160.0,1180,1980.0,1.0,3740,68,0.7,0.373,1
4743,710544033,47,M,2,Unknown,Married,$80K - $120K,Blue,36,3,1,3,9437.0,2024,7413.0,0.664,4715,78,0.696,0.214,1
4744,709306983,44,F,2,Post-Graduate,Married,Less than $40K,Silver,36,6,3,2,10580.0,1023,9557.0,0.907,4721,81,0.8,0.097,1
4745,708082083,45,F,3,High School,Married,Less than $40K,Blue,36,4,3,3,3544.0,1661,1883.0,0.831,15149,111,0.734,0.469,1
4746,714492783,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0,0
4747,716766033,40,F,4,Unknown,Single,Less than $40K,Blue,31,5,2,3,1768.0,1242,526.0,0.776,4439,65,0.806,0.702,1
4748,739594758,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,3181.0,2517,664.0,0.595,818,16,0.455,0.791,0
4749,798558783,47,M,3,Graduate,Married,Less than $40K,Blue,41,6,1,4,5833.0,1747,4086.0,0.551,3732,75,0.531,0.3,1
4750,719089383,48,M,2,High School,Married,$40K - $60K,Blue,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,1
4751,720236433,41,M,4,College,Married,$80K - $120K,Blue,22,1,2,3,5037.0,1670,3367.0,0.787,4379,67,0.811,0.332,1
4752,714550383,46,M,2,High School,Single,$40K - $60K,Blue,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0,1
4753,713542008,48,F,3,High School,Unknown,Less than $40K,Blue,37,1,2,3,1438.3,0,1438.3,0.584,4236,83,0.844,0.0,1
4754,711827958,57,M,2,Uneducated,Married,$60K - $80K,Blue,47,4,4,1,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386,1
4755,720163458,38,M,1,Uneducated,Unknown,$120K +,Blue,21,4,2,3,28043.0,1786,26257.0,0.802,14521,109,0.847,0.064,1
4756,717500133,42,M,4,Uneducated,Single,$80K - $120K,Blue,36,3,2,3,10374.0,599,9775.0,0.635,4240,63,0.853,0.058,1
4757,788989083,57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662,1
4758,827964858,58,F,1,Uneducated,Divorced,Unknown,Blue,54,3,5,3,3266.0,859,2407.0,0.74,2151,46,0.438,0.263,0
4759,817988433,56,M,3,Unknown,Single,$60K - $80K,Blue,51,2,2,2,6941.0,1013,5928.0,0.552,4097,78,0.592,0.146,1
4760,709916058,58,M,1,Unknown,Married,$60K - $80K,Blue,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,1
4761,714798783,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,1
4762,779653458,37,M,3,Graduate,Married,$80K - $120K,Blue,20,3,3,3,8260.0,2077,6183.0,1.167,2323,47,0.621,0.251,1
4763,717185658,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754.0,0,22754.0,0.799,8531,77,0.791,0.0,0
4764,716908158,42,F,3,College,Married,Less than $40K,Blue,36,6,2,1,8260.0,2517,5743.0,1.049,3299,64,0.73,0.305,1
4765,710353233,48,M,3,College,Divorced,$60K - $80K,Blue,39,4,3,2,13233.0,1106,12127.0,0.882,4288,47,0.621,0.084,1
4766,788519958,57,F,2,Graduate,Single,Less than $40K,Blue,50,6,5,2,1438.3,876,562.3,0.693,4815,62,0.676,0.609,1
4767,711309033,41,M,2,Unknown,Single,$60K - $80K,Blue,24,6,2,2,17298.0,2310,14988.0,0.844,3663,65,0.806,0.134,1
4768,778456983,38,F,2,Unknown,Single,Less than $40K,Blue,23,5,3,3,2222.0,1205,1017.0,0.395,1823,49,0.361,0.542,1
4769,717953283,41,M,3,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,1
4770,712163433,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684.0,644,1040.0,0.723,2164,36,0.714,0.382,0
4771,711765708,39,F,1,Graduate,Unknown,Less than $40K,Blue,36,3,4,1,6690.0,1912,4778.0,0.609,3875,60,0.538,0.286,1
4772,715799808,52,M,0,High School,Single,$60K - $80K,Blue,39,4,3,2,3764.0,0,3764.0,0.776,6574,69,0.865,0.0,0
4773,712807758,47,F,3,Graduate,Single,Less than $40K,Blue,39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0.0,0
4774,787539333,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298.0,2517,4781.0,0.838,7973,88,0.692,0.345,1
4775,801994458,58,M,1,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880.0,2517,1363.0,0.673,3163,65,0.97,0.649,1
4776,711607833,43,M,5,High School,Married,$60K - $80K,Blue,36,5,2,1,2810.0,2384,426.0,0.859,4875,97,0.764,0.848,1
4777,717626508,44,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,1,1699.0,0,1699.0,0.653,5495,87,0.642,0.0,1
4778,717886008,63,M,1,High School,Single,Less than $40K,Blue,51,5,3,2,6102.0,0,6102.0,0.639,4527,67,0.558,0.0,1
4779,811970808,53,F,0,Graduate,Single,Less than $40K,Blue,48,4,3,3,5972.0,1885,4087.0,0.973,3491,65,0.711,0.316,1
4780,709938708,56,F,3,Uneducated,Married,Unknown,Blue,47,4,1,2,1822.0,1118,704.0,0.896,4576,78,0.529,0.614,1
4781,778863258,46,F,4,Unknown,Married,Unknown,Blue,27,1,2,3,6030.0,0,6030.0,1.031,4983,62,0.442,0.0,0
4782,715908558,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054,1
4783,758787333,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4,1,2,18096.0,2404,15692.0,0.734,3880,68,0.478,0.133,1
4784,771169458,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052,1
4785,717596883,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,1
4786,709969758,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966,115,0.667,0.051,1
4787,718926258,37,F,1,High School,Single,Unknown,Blue,28,4,3,2,2458.0,642,1816.0,0.666,4627,90,0.698,0.261,1
4788,784263558,43,M,2,Uneducated,Single,$60K - $80K,Silver,37,4,3,3,27781.0,0,27781.0,1.0,3184,61,0.743,0.0,1
4789,712789383,52,M,1,Graduate,Married,$120K +,Blue,44,6,1,4,9274.0,2097,7177.0,0.776,2048,59,0.639,0.226,1
4790,711153783,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,1,1438.3,541,897.3,0.821,4173,70,1.188,0.376,1
4791,780653208,47,F,3,College,Married,Less than $40K,Blue,36,5,4,2,3300.0,2517,783.0,0.94,3784,55,1.115,0.763,1
4792,714479358,51,M,3,Graduate,Single,$80K - $120K,Blue,36,6,3,3,3610.0,1554,2056.0,0.501,2216,34,0.308,0.43,0
4793,807600633,44,F,2,Doctorate,Divorced,Unknown,Blue,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,1
4794,769892058,40,M,3,Uneducated,Single,$80K - $120K,Blue,34,4,2,2,9124.0,2126,6998.0,0.449,4564,65,0.548,0.233,1
4795,717471933,45,M,2,Unknown,Married,$40K - $60K,Blue,27,2,2,3,5800.0,1434,4366.0,0.715,8202,89,0.679,0.247,1
4796,798773208,46,F,4,Unknown,Divorced,Unknown,Blue,40,5,2,3,26496.0,1406,25090.0,0.96,3691,75,0.705,0.053,1
4797,717487983,39,M,5,Unknown,Married,$80K - $120K,Blue,36,4,3,3,19435.0,2120,17315.0,0.625,2062,55,0.486,0.109,1
4798,713095533,44,F,4,High School,Divorced,Less than $40K,Blue,36,5,3,3,2333.0,1485,848.0,0.692,1198,31,0.722,0.637,1
4799,712361583,47,M,5,Graduate,Married,$80K - $120K,Silver,36,3,3,1,34516.0,760,33756.0,0.407,3756,67,0.558,0.022,1
4800,715502808,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,1
4801,721342383,39,M,2,Graduate,Married,$80K - $120K,Blue,34,6,3,2,17438.0,0,17438.0,1.078,1860,37,0.85,0.0,1
4802,721374033,53,F,1,High School,Married,$40K - $60K,Blue,39,2,3,3,2164.0,1115,1049.0,0.624,4341,69,0.643,0.515,1
4803,716373483,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0,2517,343.0,0.38,1544,45,0.364,0.88,0
4804,717567333,35,M,3,Graduate,Married,$60K - $80K,Blue,26,6,3,2,3991.0,1982,2009.0,0.748,1661,35,0.944,0.497,1
4805,819200133,44,M,3,Graduate,Unknown,$60K - $80K,Blue,39,5,4,3,2991.0,642,2349.0,0.76,4646,62,0.55,0.215,1
4806,778152108,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,1
4807,779040408,56,M,2,High School,Married,$120K +,Blue,37,3,1,2,12181.0,1702,10479.0,0.834,1478,33,0.5,0.14,1
4808,809966058,48,F,2,Unknown,Married,Less than $40K,Blue,37,4,4,2,2835.0,1860,975.0,0.571,4569,81,0.884,0.656,1
4809,708937608,37,F,4,High School,Single,Less than $40K,Blue,18,4,1,2,2001.0,1366,635.0,0.86,4590,66,0.571,0.683,1
4810,816261858,61,M,0,Graduate,Single,$40K - $60K,Blue,56,2,5,4,3984.0,2245,1739.0,0.612,1821,39,0.696,0.564,0
4811,719170683,38,M,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,1
4812,717331758,44,M,4,Graduate,Married,$120K +,Blue,32,6,3,4,34516.0,2517,31999.0,0.765,4228,83,0.596,0.073,1
4813,712011633,40,F,2,Doctorate,Single,$40K - $60K,Blue,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304,1
4814,716038533,42,F,3,Graduate,Unknown,Less than $40K,Blue,32,3,1,2,7169.0,902,6267.0,0.834,1438,35,0.591,0.126,1
4815,720863133,65,M,1,Graduate,Married,Less than $40K,Blue,54,5,3,4,3213.0,2517,696.0,0.507,1855,39,0.773,0.783,1
